sample_id,cifar10_split,dataset_index,class_id,class_name
2160,train,24354,6,frog
2161,train,11782,1,automobile
2162,train,25578,0,airplane
2163,train,13367,6,frog
2164,train,4490,0,airplane
2165,train,10740,5,dog
2166,train,15849,5,dog
2167,train,29283,1,automobile
2168,train,41139,5,dog
2169,train,4775,1,automobile
2170,train,30100,6,frog
2171,train,13973,1,automobile
2172,train,32202,1,automobile
2173,train,35147,0,airplane
2174,train,2788,5,dog
2175,train,37215,3,cat
2176,train,24704,3,cat
2177,train,5302,6,frog
2178,train,5530,0,airplane
2179,train,19201,5,dog
2180,train,35639,5,dog
2181,train,38921,0,airplane
2182,train,7825,6,frog
2183,train,6464,1,automobile
2184,train,2314,5,dog
2185,train,18249,0,airplane
2186,train,24008,1,automobile
2187,train,12594,1,automobile
2188,train,27329,6,frog
2189,train,49807,3,cat
2190,train,41297,6,frog
2191,train,2686,5,dog
2192,train,22528,6,frog
2193,train,17867,1,automobile
2194,train,26074,1,automobile
2195,train,15987,5,dog
2196,train,14754,0,airplane
2197,train,24611,3,cat
2198,train,15807,3,cat
2199,train,5924,0,airplane
2200,train,18554,6,frog
2201,train,35296,3,cat
2202,train,26725,6,frog
2203,train,9533,0,airplane
2204,train,21572,6,frog
2205,train,26907,3,cat
2206,train,7490,0,airplane
2207,train,21982,3,cat
2208,train,27786,3,cat
2209,train,18768,0,airplane
2210,train,46037,3,cat
2211,train,23980,3,cat
2212,train,1360,6,frog
2213,train,26933,5,dog
2214,train,46273,6,frog
2215,train,35703,6,frog
2216,train,45357,0,airplane
2217,train,47520,0,airplane
2218,train,24872,6,frog
2219,train,13509,1,automobile
2220,train,26611,6,frog
2221,train,4074,5,dog
2222,train,35193,5,dog
2223,train,20486,1,automobile
2224,train,47760,6,frog
2225,train,25260,5,dog
2226,train,17864,3,cat
2227,train,35559,6,frog
2228,train,639,3,cat
2229,train,2828,1,automobile
2230,train,8686,3,cat
2231,train,9283,3,cat
2232,train,41909,6,frog
2233,train,15545,3,cat
2234,train,33646,1,automobile
2235,train,15714,3,cat
2236,train,31500,6,frog
2237,train,42241,0,airplane
2238,train,36055,0,airplane
2239,train,27229,6,frog
2240,train,25202,5,dog
2241,train,29088,1,automobile
2242,train,4977,1,automobile
2243,train,35951,6,frog
2244,train,9720,3,cat
2245,train,14136,0,airplane
2246,train,16131,3,cat
2247,train,5146,1,automobile
2248,train,43369,1,automobile
2249,train,14336,1,automobile
2250,train,29731,6,frog
2251,train,11359,3,cat
2252,train,28471,5,dog
2253,train,13722,1,automobile
2254,train,416,3,cat
2255,train,40433,3,cat
2256,train,29643,3,cat
2257,train,4061,0,airplane
2258,train,49966,6,frog
2259,train,37783,0,airplane
2260,train,29960,3,cat
2261,train,31925,1,automobile
2262,train,25605,0,airplane
2263,train,9385,0,airplane
2264,train,24813,5,dog
2265,train,42924,5,dog
2266,train,48685,5,dog
2267,train,45152,3,cat
2268,train,45228,1,automobile
2269,train,266,3,cat
2270,train,47462,3,cat
2271,train,31119,0,airplane
2272,train,49205,0,airplane
2273,train,49018,0,airplane
2274,train,30198,1,automobile
2275,train,20180,0,airplane
2276,train,45884,5,dog
2277,train,371,0,airplane
2278,train,24796,5,dog
2279,train,9531,5,dog
2280,train,30137,5,dog
2281,train,1709,0,airplane
2282,train,40190,0,airplane
2283,train,9697,0,airplane
2284,train,26281,5,dog
2285,train,37940,6,frog
2286,train,30154,1,automobile
2287,train,24155,6,frog
2288,train,15736,5,dog
2289,train,7121,3,cat
2290,train,22701,3,cat
2291,train,384,3,cat
2292,train,5614,0,airplane
2293,train,19497,3,cat
2294,train,42566,0,airplane
2295,train,41124,0,airplane
2296,train,35016,3,cat
2297,train,49883,5,dog
2298,train,2893,6,frog
2299,train,46718,1,automobile
2300,train,17836,3,cat
2301,train,3167,5,dog
2302,train,6188,0,airplane
2303,train,46657,3,cat
2304,train,11037,1,automobile
2305,train,2748,5,dog
2306,train,21534,5,dog
2307,train,42845,3,cat
2308,train,998,3,cat
2309,train,3694,0,airplane
2310,train,29452,5,dog
2311,train,17797,5,dog
2312,train,36269,3,cat
2313,train,37418,1,automobile
2314,train,36460,6,frog
2315,train,46023,3,cat
2316,train,5828,0,airplane
2317,train,15755,0,airplane
2318,train,16586,3,cat
2319,train,2115,6,frog
2320,train,28640,1,automobile
2321,train,40490,5,dog
2322,train,22428,6,frog
2323,train,47047,6,frog
2324,train,29649,5,dog
2325,train,47497,6,frog
2326,train,36980,3,cat
2327,train,22962,0,airplane
2328,train,46403,6,frog
2329,train,11351,5,dog
2330,train,23763,3,cat
2331,train,28162,3,cat
2332,train,20338,3,cat
2333,train,19272,6,frog
2334,train,7442,1,automobile
2335,train,2831,6,frog
2336,train,14007,1,automobile
2337,train,22906,1,automobile
2338,train,2855,0,airplane
2339,train,37046,5,dog
2340,train,22876,5,dog
2341,train,4202,0,airplane
2342,train,9050,6,frog
2343,train,26617,1,automobile
2344,train,40964,1,automobile
2345,train,39160,5,dog
2346,train,31397,0,airplane
2347,train,49819,3,cat
2348,train,3111,6,frog
2349,train,36304,6,frog
2350,train,38333,1,automobile
2351,train,28938,1,automobile
2352,train,39150,3,cat
2353,train,26526,1,automobile
2354,train,24100,3,cat
2355,train,7983,1,automobile
2356,train,11770,5,dog
2357,train,22930,1,automobile
2358,train,47737,3,cat
2359,train,9180,6,frog
2360,train,38908,1,automobile
2361,train,4862,5,dog
2362,train,1053,6,frog
2363,train,1933,6,frog
2364,train,48326,3,cat
2365,train,22001,1,automobile
2366,train,11498,3,cat
2367,train,27749,0,airplane
2368,train,48861,0,airplane
2369,train,42975,6,frog
2370,train,13049,6,frog
2371,train,38684,3,cat
2372,train,46613,0,airplane
2373,train,17847,6,frog
2374,train,31949,5,dog
2375,train,40498,6,frog
2376,train,20261,3,cat
2377,train,10048,3,cat
2378,train,9339,6,frog
2379,train,42577,6,frog
2380,train,6961,3,cat
2381,train,43373,6,frog
2382,train,5484,0,airplane
2383,train,1737,3,cat
2384,train,36955,0,airplane
2385,train,45191,3,cat
2386,train,33504,5,dog
2387,train,36183,0,airplane
2388,train,10924,5,dog
2389,train,43688,6,frog
2390,train,43073,0,airplane
2391,train,1656,5,dog
2392,train,39486,0,airplane
2393,train,49790,3,cat
2394,train,47703,1,automobile
2395,train,25979,6,frog
2396,train,44459,5,dog
2397,train,10977,1,automobile
2398,train,6867,0,airplane
2399,train,37718,0,airplane
2400,train,33331,5,dog
2401,train,5157,1,automobile
2402,train,35265,5,dog
2403,train,17478,3,cat
2404,train,22470,5,dog
2405,train,10821,6,frog
2406,train,6955,1,automobile
2407,train,18103,6,frog
2408,train,29573,6,frog
2409,train,4082,6,frog
2410,train,43389,6,frog
2411,train,12982,1,automobile
2412,train,28678,6,frog
2413,train,24099,3,cat
2414,train,22872,6,frog
2415,train,34002,0,airplane
2416,train,45051,5,dog
2417,train,20234,3,cat
2418,train,15169,3,cat
2419,train,12811,3,cat
2420,train,6368,3,cat
2421,train,47428,0,airplane
2422,train,28316,3,cat
2423,train,34493,1,automobile
2424,train,25673,3,cat
2425,train,47472,6,frog
2426,train,10578,0,airplane
2427,train,31376,5,dog
2428,train,20628,6,frog
2429,train,16603,6,frog
2430,train,10855,0,airplane
2431,train,14647,3,cat
2432,train,7220,3,cat
2433,train,354,1,automobile
2434,train,18400,3,cat
2435,train,5257,1,automobile
2436,train,28598,1,automobile
2437,train,1205,0,airplane
2438,train,37631,3,cat
2439,train,21192,6,frog
2440,train,4148,6,frog
2441,train,2440,5,dog
2442,train,16613,1,automobile
2443,train,1101,6,frog
2444,train,5430,3,cat
2445,train,44399,3,cat
2446,train,46741,1,automobile
2447,train,23948,3,cat
2448,train,37083,0,airplane
2449,train,28677,5,dog
2450,train,7649,1,automobile
2451,train,4878,5,dog
2452,train,3238,1,automobile
2453,train,34486,3,cat
2454,train,44830,0,airplane
2455,train,32708,0,airplane
2456,train,20345,3,cat
2457,train,37593,6,frog
2458,train,28851,5,dog
2459,train,494,3,cat
2460,train,46279,1,automobile
2461,train,4319,5,dog
2462,train,15106,3,cat
2463,train,15552,6,frog
2464,train,9256,6,frog
2465,train,39092,5,dog
2466,train,14864,6,frog
2467,train,28906,1,automobile
2468,train,32516,5,dog
2469,train,37310,5,dog
2470,train,16130,3,cat
2471,train,45763,0,airplane
2472,train,37640,3,cat
2473,train,24151,1,automobile
2474,train,25397,6,frog
2475,train,35524,0,airplane
2476,train,33452,1,automobile
2477,train,27552,0,airplane
2478,train,17986,1,automobile
2479,train,24543,0,airplane
2480,train,33606,5,dog
2481,train,22747,1,automobile
2482,train,2156,0,airplane
2483,train,35842,5,dog
2484,train,126,1,automobile
2485,train,42802,1,automobile
2486,train,33938,6,frog
2487,train,41309,6,frog
2488,train,33252,1,automobile
2489,train,37101,5,dog
2490,train,46289,5,dog
2491,train,46140,1,automobile
2492,train,12841,1,automobile
2493,train,36506,0,airplane
2494,train,44887,0,airplane
2495,train,36924,0,airplane
2496,train,15038,6,frog
2497,train,5492,3,cat
2498,train,43685,3,cat
2499,train,33409,3,cat
2500,train,48925,6,frog
2501,train,37077,6,frog
2502,train,40993,6,frog
2503,train,337,5,dog
2504,train,19565,1,automobile
2505,train,36632,0,airplane
2506,train,20071,6,frog
2507,train,14108,3,cat
2508,train,22881,0,airplane
2509,train,24606,3,cat
2510,train,29911,1,automobile
2511,train,42616,6,frog
2512,train,43398,1,automobile
2513,train,13850,0,airplane
2514,train,15904,6,frog
2515,train,48612,1,automobile
2516,train,33297,5,dog
2517,train,44478,6,frog
2518,train,32795,5,dog
2519,train,20478,5,dog
2520,train,29966,1,automobile
2521,train,39566,1,automobile
2522,train,41728,5,dog
2523,train,43232,1,automobile
2524,train,19490,1,automobile
2525,train,19427,3,cat
2526,train,19191,5,dog
2527,train,30782,1,automobile
2528,train,24434,3,cat
2529,train,9594,5,dog
2530,train,27892,5,dog
2531,train,38515,1,automobile
2532,train,47973,3,cat
2533,train,5845,6,frog
2534,train,33914,3,cat
2535,train,39562,6,frog
2536,train,21686,3,cat
2537,train,28344,1,automobile
2538,train,25180,5,dog
2539,train,3795,3,cat
2540,train,134,1,automobile
2541,train,9335,1,automobile
2542,train,6959,1,automobile
2543,train,35403,0,airplane
2544,train,38702,3,cat
2545,train,9641,5,dog
2546,train,17661,3,cat
2547,train,6045,3,cat
2548,train,5426,0,airplane
2549,train,30115,3,cat
2550,train,40154,5,dog
2551,train,15485,5,dog
2552,train,22967,0,airplane
2553,train,16896,5,dog
2554,train,43120,5,dog
2555,train,36944,5,dog
2556,train,4086,6,frog
2557,train,13932,6,frog
2558,train,44488,1,automobile
2559,train,26467,1,automobile
2560,train,26184,0,airplane
2561,train,20292,5,dog
2562,train,37188,6,frog
2563,train,7107,3,cat
2564,train,41558,6,frog
2565,train,14456,0,airplane
2566,train,36241,6,frog
2567,train,6637,3,cat
2568,train,29127,5,dog
2569,train,24213,6,frog
2570,train,18003,5,dog
2571,train,13968,1,automobile
2572,train,8199,0,airplane
2573,train,36821,6,frog
2574,train,41238,0,airplane
2575,train,20856,1,automobile
2576,train,18794,6,frog
2577,train,33455,5,dog
2578,train,39742,5,dog
2579,train,8675,5,dog
2580,train,2337,3,cat
2581,train,1781,1,automobile
2582,train,42663,1,automobile
2583,train,16296,3,cat
2584,train,46730,1,automobile
2585,train,26363,5,dog
2586,train,15229,5,dog
2587,train,26573,3,cat
2588,train,40804,6,frog
2589,train,13880,0,airplane
2590,train,30146,6,frog
2591,train,38637,1,automobile
2592,train,23151,1,automobile
2593,train,16583,3,cat
2594,train,5684,0,airplane
2595,train,42584,6,frog
2596,train,28552,1,automobile
2597,train,19101,3,cat
2598,train,34661,3,cat
2599,train,44568,0,airplane
2600,train,45655,1,automobile
2601,train,20090,5,dog
2602,train,11400,0,airplane
2603,train,25136,3,cat
2604,train,39101,3,cat
2605,train,20324,6,frog
2606,train,38165,5,dog
2607,train,34138,1,automobile
2608,train,49639,6,frog
2609,train,5743,0,airplane
2610,train,47505,5,dog
2611,train,28484,5,dog
2612,train,18613,5,dog
2613,train,29894,1,automobile
2614,train,1376,0,airplane
2615,train,34790,5,dog
2616,train,29890,5,dog
2617,train,21877,1,automobile
2618,train,48729,0,airplane
2619,train,36258,1,automobile
2620,train,35129,1,automobile
2621,train,35604,5,dog
2622,train,7846,5,dog
2623,train,5557,0,airplane
2624,train,13068,0,airplane
2625,train,1031,6,frog
2626,train,10253,6,frog
2627,train,2142,0,airplane
2628,train,29468,0,airplane
2629,train,14931,5,dog
2630,train,45178,5,dog
2631,train,822,0,airplane
2632,train,2250,1,automobile
2633,train,10251,1,automobile
2634,train,16562,6,frog
2635,train,17773,5,dog
2636,train,22193,3,cat
2637,train,24359,6,frog
2638,train,39645,5,dog
2639,train,26199,6,frog
2640,train,45753,6,frog
2641,train,48465,1,automobile
2642,train,32910,5,dog
2643,train,36854,5,dog
2644,train,26899,1,automobile
2645,train,45457,0,airplane
2646,train,33996,0,airplane
2647,train,43050,1,automobile
2648,train,2903,3,cat
2649,train,21871,1,automobile
2650,train,49324,5,dog
2651,train,16753,1,automobile
2652,train,31740,3,cat
2653,train,40519,6,frog
2654,train,6982,5,dog
2655,train,44303,0,airplane
2656,train,46843,0,airplane
2657,train,32895,5,dog
2658,train,9609,3,cat
2659,train,5125,1,automobile
2660,train,9090,6,frog
2661,train,45067,0,airplane
2662,train,16164,3,cat
2663,train,42734,1,automobile
2664,train,19875,3,cat
2665,train,44764,0,airplane
2666,train,28889,5,dog
2667,train,43208,5,dog
2668,train,17219,1,automobile
2669,train,37240,0,airplane
2670,train,14056,0,airplane
2671,train,48701,5,dog
2672,train,6471,6,frog
2673,train,28018,1,automobile
2674,train,12886,3,cat
2675,train,38310,6,frog
2676,train,17553,1,automobile
2677,train,30842,6,frog
2678,train,23278,3,cat
2679,train,43418,5,dog
2680,train,18462,3,cat
2681,train,48330,5,dog
2682,train,35799,1,automobile
2683,train,24262,3,cat
2684,train,49117,3,cat
2685,train,16301,3,cat
2686,train,41066,3,cat
2687,train,36525,6,frog
2688,train,16808,3,cat
2689,train,34519,1,automobile
2690,train,7253,3,cat
2691,train,44329,6,frog
2692,train,39756,6,frog
2693,train,9232,1,automobile
2694,train,9417,0,airplane
2695,train,19139,6,frog
2696,train,26700,5,dog
2697,train,30880,3,cat
2698,train,31241,1,automobile
2699,train,41254,1,automobile
2700,train,13688,3,cat
2701,train,7315,6,frog
2702,train,46927,5,dog
2703,train,21834,5,dog
2704,train,27528,5,dog
2705,train,21143,0,airplane
2706,train,9024,3,cat
2707,train,6869,1,automobile
2708,train,29522,1,automobile
2709,train,43467,5,dog
2710,train,2634,5,dog
2711,train,35747,6,frog
2712,train,14391,5,dog
2713,train,36002,5,dog
2714,train,27835,5,dog
2715,train,32554,5,dog
2716,train,29268,5,dog
2717,train,30259,6,frog
2718,train,39052,6,frog
2719,train,18754,1,automobile
2720,train,36788,6,frog
2721,train,12853,3,cat
2722,train,12325,0,airplane
2723,train,46099,1,automobile
2724,train,10036,6,frog
2725,train,1059,3,cat
2726,train,29819,0,airplane
2727,train,43457,1,automobile
2728,train,22350,0,airplane
2729,train,36594,1,automobile
2730,train,23864,1,automobile
2731,train,25134,6,frog
2732,train,23690,3,cat
2733,train,1807,6,frog
2734,train,1803,3,cat
2735,train,31347,5,dog
2736,train,4424,5,dog
2737,train,45383,6,frog
2738,train,45018,5,dog
2739,train,26127,1,automobile
2740,train,39842,6,frog
2741,train,30012,6,frog
2742,train,7938,5,dog
2743,train,10710,5,dog
2744,train,27210,3,cat
2745,train,11646,1,automobile
2746,train,44034,1,automobile
2747,train,13062,3,cat
2748,train,8339,1,automobile
2749,train,37176,3,cat
2750,train,1779,5,dog
2751,train,43796,5,dog
2752,train,40335,3,cat
2753,train,1074,3,cat
2754,train,17101,0,airplane
2755,train,36605,3,cat
2756,train,47288,1,automobile
2757,train,7181,5,dog
2758,train,45780,1,automobile
2759,train,4073,3,cat
2760,train,36550,1,automobile
2761,train,38041,0,airplane
2762,train,15590,0,airplane
2763,train,19881,3,cat
2764,train,27906,3,cat
2765,train,8507,3,cat
2766,train,48516,0,airplane
2767,train,17889,5,dog
2768,train,1364,1,automobile
2769,train,31559,5,dog
2770,train,37261,6,frog
2771,train,46690,5,dog
2772,train,20126,5,dog
2773,train,17691,6,frog
2774,train,1104,3,cat
2775,train,27053,5,dog
2776,train,38361,5,dog
2777,train,35944,5,dog
2778,train,28409,5,dog
2779,train,49271,5,dog
2780,train,21974,0,airplane
2781,train,46862,3,cat
2782,train,44223,5,dog
2783,train,36453,5,dog
2784,train,25339,0,airplane
2785,train,39214,5,dog
2786,train,14717,1,automobile
2787,train,25995,0,airplane
2788,train,36790,6,frog
2789,train,142,3,cat
2790,train,17355,0,airplane
2791,train,47138,3,cat
2792,train,8500,5,dog
2793,train,4084,1,automobile
2794,train,35898,5,dog
2795,train,20295,0,airplane
2796,train,44435,5,dog
2797,train,5775,0,airplane
2798,train,23706,6,frog
2799,train,46432,3,cat
2800,train,24275,6,frog
2801,train,42509,6,frog
2802,train,21533,0,airplane
2803,train,28294,5,dog
2804,train,32746,6,frog
2805,train,37537,5,dog
2806,train,1926,0,airplane
2807,train,24963,1,automobile
2808,train,12344,0,airplane
2809,train,16927,6,frog
2810,train,1944,6,frog
2811,train,30019,1,automobile
2812,train,25177,0,airplane
2813,train,36537,1,automobile
2814,train,24714,5,dog
2815,train,11218,0,airplane
2816,train,24961,3,cat
2817,train,16588,1,automobile
2818,train,16696,6,frog
2819,train,28712,3,cat
2820,train,12431,5,dog
2821,train,31578,5,dog
2822,train,38306,5,dog
2823,train,27143,1,automobile
2824,train,32556,5,dog
2825,train,30284,6,frog
2826,train,27650,1,automobile
2827,train,9056,1,automobile
2828,train,33972,3,cat
2829,train,41581,3,cat
2830,train,21073,1,automobile
2831,train,37251,3,cat
2832,train,38834,6,frog
2833,train,7782,0,airplane
2834,train,45125,5,dog
2835,train,36813,1,automobile
2836,train,3295,0,airplane
2837,train,19533,1,automobile
2838,train,49593,1,automobile
2839,train,28882,1,automobile
2840,train,38318,6,frog
2841,train,32264,3,cat
2842,train,37049,0,airplane
2843,train,48030,1,automobile
2844,train,46330,1,automobile
2845,train,43547,1,automobile
2846,train,4479,5,dog
2847,train,43303,0,airplane
2848,train,44112,5,dog
2849,train,26665,3,cat
2850,train,20764,1,automobile
2851,train,23099,0,airplane
2852,train,17995,1,automobile
2853,train,43850,3,cat
2854,train,36323,0,airplane
2855,train,40733,0,airplane
2856,train,13956,6,frog
2857,train,3783,6,frog
2858,train,9034,3,cat
2859,train,34962,1,automobile
2860,train,44149,0,airplane
2861,train,49839,3,cat
2862,train,2652,0,airplane
2863,train,41821,0,airplane
2864,train,29109,3,cat
2865,train,4950,3,cat
2866,train,46903,5,dog
2867,train,30977,0,airplane
2868,train,7475,1,automobile
2869,train,20566,0,airplane
2870,train,25814,0,airplane
2871,train,29080,6,frog
2872,train,49862,6,frog
2873,train,25344,6,frog
2874,train,33723,5,dog
2875,train,13716,0,airplane
2876,train,29545,1,automobile
2877,train,30636,0,airplane
2878,train,9196,5,dog
2879,train,18758,5,dog
2880,train,5291,6,frog
2881,train,27126,6,frog
2882,train,25465,5,dog
2883,train,8868,0,airplane
2884,train,29173,0,airplane
2885,train,23332,1,automobile
2886,train,9337,5,dog
2887,train,6922,1,automobile
2888,train,34020,6,frog
2889,train,22512,3,cat
2890,train,11014,0,airplane
2891,train,10329,3,cat
2892,train,39523,6,frog
2893,train,13660,0,airplane
2894,train,30494,6,frog
2895,train,20950,6,frog
2896,train,31510,1,automobile
2897,train,2326,3,cat
2898,train,13143,6,frog
2899,train,11603,5,dog
2900,train,27909,3,cat
2901,train,39023,1,automobile
2902,train,46898,0,airplane
2903,train,3896,5,dog
2904,train,33309,6,frog
2905,train,1029,1,automobile
2906,train,7727,0,airplane
2907,train,17173,6,frog
2908,train,32083,1,automobile
2909,train,16269,5,dog
2910,train,40909,6,frog
2911,train,30944,6,frog
2912,train,19341,1,automobile
2913,train,23685,1,automobile
2914,train,13528,5,dog
2915,train,20723,0,airplane
2916,train,5355,6,frog
2917,train,42167,6,frog
2918,train,28873,1,automobile
2919,train,23058,1,automobile
2920,train,44555,5,dog
2921,train,29400,0,airplane
2922,train,32418,1,automobile
2923,train,13627,0,airplane
2924,train,17966,6,frog
2925,train,15000,0,airplane
2926,train,22549,3,cat
2927,train,21509,6,frog
2928,train,1132,6,frog
2929,train,20353,1,automobile
2930,train,46605,3,cat
2931,train,38795,1,automobile
2932,train,46149,3,cat
2933,train,23912,6,frog
2934,train,19630,0,airplane
2935,train,37690,0,airplane
2936,train,5050,0,airplane
2937,train,24531,6,frog
2938,train,33874,3,cat
2939,train,39411,5,dog
2940,train,20813,0,airplane
2941,train,46700,5,dog
2942,train,42804,0,airplane
2943,train,16321,5,dog
2944,train,41874,3,cat
2945,train,15620,0,airplane
2946,train,46473,6,frog
2947,train,35215,3,cat
2948,train,8509,6,frog
2949,train,3109,3,cat
2950,train,17135,1,automobile
2951,train,25958,3,cat
2952,train,2145,0,airplane
2953,train,30923,1,automobile
2954,train,47874,6,frog
2955,train,29561,3,cat
2956,train,5438,1,automobile
2957,train,44917,6,frog
2958,train,11647,6,frog
2959,train,18436,0,airplane
2960,train,20536,1,automobile
2961,train,33944,3,cat
2962,train,24703,5,dog
2963,train,14651,3,cat
2964,train,40434,5,dog
2965,train,46361,5,dog
2966,train,39401,6,frog
2967,train,45038,3,cat
2968,train,43464,3,cat
2969,train,10424,5,dog
2970,train,2786,6,frog
2971,train,34911,1,automobile
2972,train,4693,6,frog
2973,train,45870,5,dog
2974,train,34334,3,cat
2975,train,30817,3,cat
2976,train,19799,3,cat
2977,train,22700,3,cat
2978,train,19305,0,airplane
2979,train,48657,3,cat
2980,train,3000,3,cat
2981,train,16190,3,cat
2982,train,38419,0,airplane
2983,train,34687,5,dog
2984,train,12660,0,airplane
2985,train,13864,0,airplane
2986,train,41966,1,automobile
2987,train,8557,6,frog
2988,train,6994,3,cat
2989,train,17476,6,frog
2990,train,10294,5,dog
2991,train,46066,6,frog
2992,train,18151,5,dog
2993,train,44579,6,frog
2994,train,2267,6,frog
2995,train,35118,6,frog
2996,train,32564,1,automobile
2997,train,13647,1,automobile
2998,train,44741,0,airplane
2999,train,7239,6,frog
